doi	N_source	solvent	N_amount	MeOH_amount	MeOH/N_ratio	base	base_amount	base_ratio	catalyst	metal	ligand	atmosphere	cat_load	temp	time	yield_PhNHMe	yield_PhN(Me)2	TON	comment	year	success	num_temp_range	label_temp_range	yield
10.1021/ja01589a036	aniline	MeOH	100.0	2465.0	24.65	no base	0.0	0.0	Raney Ni	Ni	no	air		65	3	0	0			2005	False	6	[60,70)	0
10.1246/cl.1988.449	aniline	dioxane	20.0	80.0	4.0	no base	0.0	0.0	RuCl3*nH2O	Ru	6% P(OBu)3	air	2.0	180	15	6	80	43.0		2006	True	18	[180,190)	86
10.1246/cl.1988.449	aniline	dioxane	20.0	80.0	4.0	no base	0.0	0.0	RuCl3*nH2O	Ru	6% P(OiPr)3	air	2.0	180	15	30	46	38.0		2006	True	18	[180,190)	76
10.1246/cl.1988.449	aniline	dioxane	20.0	80.0	4.0	no base	0.0	0.0	RuCl3*nH2O	Ru	6% P(OPh)3	air	2.0	180	15	22	40	31.0		2006	False	18	[180,190)	62
10.1246/cl.1988.449	aniline	dioxane	20.0	80.0	4.0	no base	0.0	0.0	RuCl3*nH2O	Ru	6% P(OEt)3	air	2.0	180	15	23	44	33.5		2006	True	18	[180,190)	67
10.1246/cl.1988.449	aniline	dioxane	20.0	80.0	4.0	no base	0.0	0.0	RuH2(P(OEt)3)4	Ru	no	air	2.0	180	15	34	30	32.0		2006	False	18	[180,190)	64
10.1246/cl.1988.449	aniline	dioxane	20.0	80.0	4.0	no base	0.0	0.0	RuCl3*nH2O	Ru	no	air	2.0	180	15	11	0	5.5		2006	False	18	[180,190)	11
10.1246/cl.1988.449	aniline	dioxane	20.0	80.0	4.0	no base	0.0	0.0	RuCl2(PPh3)3	Ru	no	air	2.0	180	15	23	3	13.0		2006	False	18	[180,190)	26
10.1246/cl.1988.449	aniline	dioxane	20.0	80.0	4.0	no base	0.0	0.0	RuH2(PPh3)4	Ru	no	air	2.0	180	15	3	0	1.5		2006	False	18	[180,190)	3
10.1246/cl.1988.449	aniline	dioxane	20.0	80.0	4.0	no base	0.0	0.0	RuCl3*nH2O	Ru	6% P(Bu)3	air	2.0	180	15	8	0	4.0	p, MPa	2006	False	18	[180,190)	8
10.1039/b905656d	nitroarene	MeOH	9.75	1481.0	151.89743589743588	no base	0.0	0.0	Raney Ni	Ni	no	air		140	25	5	89		2	2009	True	14	[140,150)	94
10.1039/b905656d	nitroarene	MeOH	9.75	1481.0	151.89743589743588	no base	0.0	0.0	Raney Ni	Ni	no	air		150	25	2	92		2	2009	True	15	[150,160)	94
10.1039/b905656d	nitroarene	MeOH	9.75	1481.0	151.89743589743588	no base	0.0	0.0	Raney Ni	Ni	no	air		160	25	3	92		2.5	2009	True	16	[160,170)	95
10.1039/b905656d	nitroarene	MeOH	9.75	1481.0	151.89743589743588	no base	0.0	0.0	Raney Ni	Ni	no	air		170	25	2	94		3	2009	True	17	[170,180)	96
10.1039/b905656d	nitroarene	MeOH	9.75	1481.0	151.89743589743588	no base	0.0	0.0	Raney Ni	Ni	no	air		180	25	2	93		3.5	2009	True	18	[180,190)	95
10.1039/b905656d	nitroarene	MeOH	9.75	1481.0	151.89743589743588	no base	0.0	0.0	Raney Ni	Ni	no	air		190	25	2	91		4.4	2009	True	19	[190,200)	93
10.1039/b905656d	nitroarene	MeOH	9.75	1481.0	151.89743589743588	no base	0.0	0.0	Raney Ni	Ni	no	air		170	25	1	96		3	2009	True	17	[170,180)	97
10.1039/b905656d	nitroarene	MeOH	9.75	1481.0	151.89743589743588	no base	0.0	0.0	Raney Ni	Ni	no	air		170	25	0	97		3	2009	True	17	[170,180)	97
10.1039/b905656d	nitroarene	MeOH	9.75	1481.0	151.89743589743588	no base	0.0	0.0	Raney Ni	Ni	no	air		170	25	0	98		3	2009	True	17	[170,180)	98
10.1039/b905656d	nitroarene	MeOH	9.75	1481.0	151.89743589743588	no base	0.0	0.0	Raney Ni	Ni	no	air		170	25	0	97		3	2009	True	17	[170,180)	97
10.1039/b905656d	nitroarene	MeOH	9.75	1481.0	151.89743589743588	no base	0.0	0.0	Raney Ni	Ni	no	air		170	25	2	94		3	2009	True	17	[170,180)	96
10.1039/b905656d	nitroarene	MeOH	9.75	1481.0	151.89743589743588	no base	0.0	0.0	Raney Ni	Ni	no	air		170	25	4	91		3	2009	True	17	[170,180)	95
10.1039/b905656d	nitroarene	MeOH	9.75	1481.0	151.89743589743588	no base	0.0	0.0	Raney Ni	Ni	no	air		170	25	3	89		3	2009	True	17	[170,180)	92
10.1039/b905656d	nitroarene	MeOH	9.75	1481.0	151.89743589743588	no base	0.0	0.0	Raney Ni	Ni	no	air		170	25	2	89		3	2009	True	17	[170,180)	91
10.1039/b905656d	nitroarene	MeOH	9.75	1481.0	151.89743589743588	no base	0.0	0.0	Raney Ni	Ni	1 ml H2O	air		170	25	1	95		3	2009	True	17	[170,180)	96
10.1039/b905656d	nitroarene	MeOH	19.5	1481.0	75.94871794871794	no base	0.0	0.0	Raney Ni	Ni	2 ml H2O	air		170	25	1	96		3	2009	True	17	[170,180)	97
10.1039/b905656d	nitroarene	MeOH	29.25	1481.0	50.63247863247863	no base	0.0	0.0	Raney Ni	Ni	3 ml H2O	air		170	25	1	93		3	2009	True	17	[170,180)	94
10.1039/b905656d	nitroarene	MeOH	39.0	1481.0	37.97435897435897	no base	0.0	0.0	Raney Ni	Ni	4 ml H2O	air		170	25	3	93		3	2009	True	17	[170,180)	96
10.1039/b905656d	nitroarene	MeOH	43.75	1481.0	33.85142857142857	no base	0.0	0.0	Raney Ni	Ni	5 ml H2O	air		170	25	5	89		3	2009	True	17	[170,180)	94
10.1039/c3sc52676c	aniline	MeOH	1.0	16.0	16.0	no base	0.0	0.0	g CuAlOx	Cu	no	air		160	12	50	5			2013	False	16	[160,170)	55
10.1039/c3sc52676c	aniline	MeOH	1.0	16.0	16.0	no base	0.0	0.0	g CuAlOx	Cu	no	air		160	12	48	3		p CO2 = 3 MPa	2013	False	16	[160,170)	51
10.1039/c3sc52676c	aniline	MeOH	1.0	16.0	16.0	no base	0.0	0.0	g CuAlOx	Cu	no	air		160	12	57	6		p CO2 = 3 Mpa, p H2 = 6 MPa	2013	False	16	[160,170)	63
10.1134/s0965544114060024	aniline	MeOH	0.5	24.7	49.4	MeONa	0.5	1.0	Ru_1	Ru	no	air	1.0	110	6	71	0	71.0		2014	True	11	[110,120)	71
10.1134/s0965544114060024	aniline	MeOH	0.5	24.7	49.4	MeONa	0.5	1.0	Ru_1	Ru	no	air	1.0	110	8	82	0	82.0		2014	True	11	[110,120)	82
10.1134/s0965544114060024	aniline	MeOH	0.5	24.7	49.4	MeONa	0.5	1.0	Ru_1	Ru	no	air	1.0	110	10	91	0	91.0		2014	True	11	[110,120)	91
10.1134/s0965544114060024	aniline	MeOH	0.5	24.7	49.4	MeONa	0.5	1.0	Ru_1	Ru	no	air	0.2	110	12	27	0	135.0		2014	False	11	[110,120)	27
10.1134/s0965544114060024	aniline	MeOH	0.5	24.7	49.4	MeONa	0.5	1.0	Ru_1	Ru	no	air	0.5	110	12	59	0	118.0		2014	False	11	[110,120)	59
10.1134/s0965544114060024	aniline	MeOH	0.5	24.7	49.4	MeONa	0.1	0.2	Ru_1	Ru	no	air	1.0	110	12	43	0	43.0		2014	False	11	[110,120)	43
10.1134/s0965544114060024	aniline	MeOH	0.5	24.7	49.4	MeONa	0.25	0.5	Ru_1	Ru	no	air	1.0	110	12	67	0	67.0		2014	True	11	[110,120)	67
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.5	1.0	no		no	air		110	12	0	0			2014	False	11	[110,120)	0
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.5	1.0	RuCl2(PPh3)3	Ru	no	air	5.0	110	12	19	0	3.8		2014	False	11	[110,120)	19
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.5	1.0	Ru(H)(Cl)(CO)(PPh3)3	Ru	no	air	5.0	110	12	15	0	3.0		2014	False	11	[110,120)	15
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.5	1.0	Ru(H)2(CO)(PPh3)3	Ru	no	air	5.0	110	12	6	0	1.2		2014	False	11	[110,120)	6
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.5	1.0	[RuCl2(p-cymene)]2	Ru	no	air	5.0	110	12	18	0	3.6		2014	False	11	[110,120)	18
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.5	1.0	Ru_1	Ru	no	air	5.0	110	12	98	0	19.6		2014	True	11	[110,120)	98
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.5	1.0	Ru_2	Ru	no	air	5.0	110	12	47	0	9.4		2014	False	11	[110,120)	47
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.5	1.0	Ru_3	Ru	no	air	5.0	110	12	82	0	16.4		2014	True	11	[110,120)	82
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.5	1.0	Ru_4	Ru	no	air	5.0	110	12	62	0	12.4		2014	False	11	[110,120)	62
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.5	1.0	Ru_5a	Ru	no	air	5.0	110	12	62	0	12.4		2014	False	11	[110,120)	62
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.5	1.0	Ru_5b	Ru	no	air	5.0	110	12	47	0	9.4		2014	False	11	[110,120)	47
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.5	1.0	Ru_6a	Ru	no	air	5.0	110	12	38	0	7.6		2014	False	11	[110,120)	38
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.5	1.0	Ru_6b	Ru	no	air	5.0	110	12	12	0	2.4		2014	False	11	[110,120)	12
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.5	1.0	Ru_7a	Ru	no	air	5.0	110	12	78	0	15.6		2014	True	11	[110,120)	78
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.5	1.0	Ru_7b	Ru	no	air	5.0	110	12	76	0	15.2		2014	True	11	[110,120)	76
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.5	1.0	Ru_8a	Ru	no	air	5.0	110	12	41	0	8.2		2014	False	11	[110,120)	41
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.5	1.0	Ru_8b	Ru	no	air	5.0	110	12	19	0	3.8		2014	False	11	[110,120)	19
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.5	1.0	Ru_1	Ru	no	air	0.0	110	12	0	0			2014	False	11	[110,120)	0
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.5	1.0	Ru_1	Ru	no	air	1.0	110	12	19	0	19.0		2014	False	11	[110,120)	19
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.5	1.0	Ru_1	Ru	no	air	2.0	110	12	31	0	15.5		2014	False	11	[110,120)	31
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.5	1.0	Ru_1	Ru	no	air	3.0	110	12	46	0	15.333333333333334		2014	False	11	[110,120)	46
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.5	1.0	Ru_1	Ru	no	air	4.0	110	12	65	0	16.25		2014	False	11	[110,120)	65
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.5	1.0	Ru_1	Ru	no	air	5.0	110	12	98	0	19.6		2014	True	11	[110,120)	98
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.5	1.0	Ru_1	Ru	no	air	2.5	110	24	49	0	19.6		2014	False	11	[110,120)	49
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.5	1.0	Ru_1	Ru	no	air	3.0	110	20	66	0	22.0		2014	True	11	[110,120)	66
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.5	1.0	Ru_1	Ru	no	air	4.0	110	16	94	0	23.5		2014	True	11	[110,120)	94
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.5	1.0	Ru_1	Ru	no	air	1.0	140	12	56	0	56.0		2014	False	14	[140,150)	56
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.5	1.0	Ru_1	Ru	no	air	2.0	140	12	91	0	45.5		2014	True	14	[140,150)	91
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.5	1.0	Ru_1	Ru	no	air	2.5	140	12	100	0	40.0		2014	True	14	[140,150)	100
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	Na2CO3	0.5	1.0	Ru_1	Ru	no	air	5.0	110	12	67	0	13.4		2014	True	11	[110,120)	67
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	K2CO3	0.5	1.0	Ru_1	Ru	no	air	5.0	110	12	57	0	11.4		2014	False	11	[110,120)	57
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	Cs2CO3	0.5	1.0	Ru_1	Ru	no	air	5.0	110	12	59	0	11.8		2014	False	11	[110,120)	59
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	iPrONa	0.5	1.0	Ru_1	Ru	no	air	5.0	110	12	75	0	15.0		2014	True	11	[110,120)	75
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	tBuOK	0.5	1.0	Ru_1	Ru	no	air	5.0	110	12	69	0	13.8		2014	True	11	[110,120)	69
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	NaOH	0.5	1.0	Ru_1	Ru	no	air	5.0	110	12	87	0	17.4		2014	True	11	[110,120)	87
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	KOH	0.5	1.0	Ru_1	Ru	no	air	5.0	110	12	74	0	14.8		2014	True	11	[110,120)	74
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	no base	0.0	0.0	Ru_1	Ru	no	air	5.0	110	12	0	0	0.0		2014	False	11	[110,120)	0
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.125	0.25	Ru_1	Ru	no	air	5.0	110	12	77	0	15.4		2014	True	11	[110,120)	77
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.25	0.5	Ru_1	Ru	no	air	5.0	110	12	78	0	15.6		2014	True	11	[110,120)	78
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.375	0.75	Ru_1	Ru	no	air	5.0	110	12	90	0	18.0		2014	True	11	[110,120)	90
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.5	1.0	Ru_1	Ru	no	air	5.0	110	12	98	0	19.6		2014	True	11	[110,120)	98
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.625	1.25	Ru_1	Ru	no	air	5.0	110	12	60	0	12.0		2014	False	11	[110,120)	60
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.75	1.5	Ru_1	Ru	no	air	5.0	110	12	53	0	10.6		2014	False	11	[110,120)	53
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.5	1.0	Ru_1	Ru	no	air	5.0	70	12	1	0	0.2		2014	False	7	[70,80)	1
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.5	1.0	Ru_1	Ru	no	air	5.0	80	12	4	0	0.8		2014	False	8	[80,90)	4
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.5	1.0	Ru_1	Ru	no	air	5.0	90	12	9	0	1.8		2014	False	9	[90,100)	9
10.1134/s0965544114060024	nitroarene	MeOH	0.5	61.75	123.5	MeONa	0.5	1.0	Ru_1	Ru	no	air	5.0	100	12	43	0	8.6		2014	False	10	[100,110)	43
10.1016/j.jcat.2018.08.008	aniline	MeOH:PhMe 1:1	0.25	12.35	49.4	tBuOK	0.0625	0.25	Re_1	Re	no	N2	5.0	130	48	70	0	14.0		2018	True	13	[130,140)	70
10.1016/j.jcat.2018.08.008	aniline	MeOH:PhMe 1:1	0.25	12.35	49.4	tBuOK	0.0625	0.25	Re_2	Re	no	N2	5.0	130	48	56	0	11.2		2018	False	13	[130,140)	56
10.1016/j.jcat.2018.08.008	aniline	MeOH:PhMe 1:1	0.25	12.35	49.4	tBuOK	0.0625	0.25	Re_3	Re	no	N2	5.0	130	48	75	0	15.0		2018	True	13	[130,140)	75
10.1016/j.jcat.2018.08.008	aniline	MeOH:PhMe 1:1	0.25	12.35	49.4	tBuOK	0.0625	0.25	Re_4	Re	no	N2	5.0	130	48	1	0	0.2		2018	False	13	[130,140)	1
10.1016/j.jcat.2018.08.008	aniline	MeOH:PhMe 1:1	0.25	12.35	49.4	tBuOK	0.0625	0.25	Re_5	Re	no	N2	5.0	130	48	0	0	0.0		2018	False	13	[130,140)	0
10.1016/j.jcat.2018.08.008	aniline	MeOH:PhMe 1:1	0.25	12.35	49.4	tBuOK	0.0625	0.25	Re_6	Re	no	N2	5.0	130	48	0	0	0.0		2018	False	13	[130,140)	0
10.1016/j.jcat.2018.08.008	aniline	MeOH:PhMe 1:1	0.25	12.35	49.4	tBuOK	0.0625	0.25	Re(CO)5Br	Re	no	N2	5.0	130	48	0	0	0.0		2018	False	13	[130,140)	0
10.1016/j.jcat.2018.08.008	aniline	MeOH:PhMe 1:1	0.25	12.35	49.4	tBuOK	0.025	0.1	Re_3	Re	no	N2	1.0	140	48	87	0	87.0		2018	True	14	[140,150)	87
10.1016/j.jcat.2018.08.008	aniline	MeOH	0.5	49.4	98.8	tBuOK	0.05	0.1	Re_3	Re	no	N2	1.0	140	48	85	0	85.0		2018	True	14	[140,150)	85
10.1016/j.jcat.2018.08.008	aniline	MeOH	0.5	49.4	98.8	KOH	0.05	0.1	Re_3	Re	no	N2	1.0	140	48	47	0	47.0		2018	False	14	[140,150)	47
10.1016/j.jcat.2018.08.008	aniline	MeOH	0.5	49.4	98.8	K2CO3	0.05	0.1	Re_3	Re	no	N2	1.0	140	48	72	0	72.0		2018	True	14	[140,150)	72
10.1016/j.jcat.2018.08.008	aniline	MeOH	0.5	49.4	98.8	Cs2CO3	0.05	0.1	Re_3	Re	no	N2	1.0	140	48	96	0	96.0		2018	True	14	[140,150)	96
10.1016/j.jcat.2018.08.008	aniline	MeOH	0.5	49.4	98.8	no base	0.0	0.0	Re_3	Re	no	N2	1.0	140	48	0	0	0.0		2018	False	14	[140,150)	0
10.1016/j.jcat.2018.08.008	aniline	MeOH	0.5	49.4	98.8	Cs2CO3	0.05	0.1	no		no	N2		140	48	1	0			2018	False	14	[140,150)	1
10.1016/j.jcat.2018.08.008	aniline	MeOH	0.5	49.4	98.8	Cs2CO3	0.025	0.05	Re_3	Re	no	N2	1.0	140	48	97	0	97.0		2018	True	14	[140,150)	97
10.1016/j.jcat.2018.08.008	aniline	MeOH	0.5	49.4	98.8	Cs2CO3	0.025	0.05	Re_3	Re	no	N2	0.5	140	48	96	0	192.0		2018	True	14	[140,150)	96
10.1016/j.jcat.2018.08.008	aniline	MeOH	0.5	49.4	98.8	Cs2CO3	0.005	0.01	Re_3	Re	no	N2	0.5	140	48	32	0	64.0		2018	False	14	[140,150)	32
10.1021/acs.joc.2c02657	nitroarene	MeOH	0.5	24.7	49.4	NaOH	2.0	4.0	Pt/C	Pt	no	N2	2.0	150	48	48	0	24.0		2023	False	15	[150,160)	48
10.1002/ajoc.201900140	aniline	MeOH	2.0	370.5	185.25	tBuOK	2.0	1.0	no		no	Air		170	24	0	0			2019	False	17	[170,180)	0
10.1002/ajoc.201900140	aniline	MeOH	2.0	370.5	185.25	no base	0.0	0.0	Ir@YSMCNs	Ir	no	Air	0.5	170	24	0	0	0.0		2019	False	17	[170,180)	0
10.1002/ajoc.201900140	aniline	MeOH	2.0	370.5	185.25	tBuOK	2.0	1.0	Ir@YSMCNs	Ir	no	Air	0.5	170	24	89	0	178.0		2019	True	17	[170,180)	89
10.1002/ajoc.201900140	aniline	MeOH	2.0	370.5	185.25	tBuOK	2.0	1.0	Ir@YSMCNs	Ir	no	Air	0.5	170	30	98	0	196.0		2019	True	17	[170,180)	98
10.1002/ajoc.201900140	aniline	MeOH	2.0	370.5	185.25	tBuOK	2.0	1.0	Ir@YSMCNs	Ir	no	Air	0.25	170	24	71	0	284.0		2019	True	17	[170,180)	71
10.1002/ajoc.201900140	aniline	MeOH	2.0	370.5	185.25	tBuOK	1.0	0.5	Ir@YSMCNs	Ir	no	Air	0.5	170	24	85	0	170.0		2019	True	17	[170,180)	85
10.1002/ajoc.201900140	aniline	MeOH	2.0	370.5	185.25	tBuOK	2.0	1.0	Ir@YSMCNs	Ir	no	Air	0.5	130	24	28	0	56.0		2019	False	13	[130,140)	28
10.1002/ajoc.201900140	aniline	MeOH	2.0	370.5	185.25	tBuOK	2.0	1.0	Ir@YSMCNs	Ir	no	Air	0.5	150	24	58	0	116.0		2019	False	15	[150,160)	58
10.1002/ajoc.201900140	aniline	MeOH	2.0	370.5	185.25	tBuOK	2.0	1.0	Ir@YSMCNs	Ir	no	Air	0.25	170	24	61	0	244.0		2019	False	17	[170,180)	61
10.1002/ajoc.201900140	aniline	MeOH	2.0	370.5	185.25	KOH	2.0	1.0	Ir@YSMCNs	Ir	no	Air	0.5	170	24	84	0	168.0		2019	True	17	[170,180)	84
10.1002/ajoc.201900140	nitroarene	MeOH	2.0	370.5	185.25	tBuOK	2.0	1.0	Ir@YSMCNs	Ir	no	Air	0.5	170	30	25	2	54.0		2019	False	17	[170,180)	27
10.1002/ajoc.201900140	nitroarene	MeOH	2.0	370.5	185.25	tBuOK	2.0	1.0	Ir@YSMCNs	Ir	no	Air	1.0	170	30	60	4	64.0		2019	False	17	[170,180)	64
10.1002/ajoc.201900140	nitroarene	MeOH	2.0	370.5	185.25	tBuOK	2.0	1.0	Ir@YSMCNs	Ir	no	Air	0.5	190	30	64	6	140.0		2019	True	19	[190,200)	70
10.1002/ajoc.201900140	nitroarene	MeOH	2.0	370.5	185.25	tBuOK	2.0	1.0	Ir@YSMCNs	Ir	no	Air	0.5	170	48	56	3	118.0		2019	False	17	[170,180)	59
10.1002/ajoc.201900140	nitroarene	MeOH	2.0	370.5	185.25	tBuOK	2.0	1.0	Ir@YSMCNs	Ir	no	Air	1.5	170	30	97	3	66.66666666666667		2019	True	17	[170,180)	100
10.1016/j.jcat.2021.02.030	aniline	MeOH	1.0	37.05	37.05	Cs2CO3	1.0	1.0	Cp*Ir@CTF	Ir	no	Air	0.5	125	12	95	0	190.0		2021	True	12	[120,130)	95
10.1016/j.jcat.2021.02.030	aniline	MeOH	1.0	37.05	37.05	K2CO3	1.0	1.0	Cp*Ir@CTF	Ir	no	Air	0.5	125	12	74	0	148.0		2021	True	12	[120,130)	74
10.1016/j.jcat.2021.02.030	aniline	MeOH	1.0	37.05	37.05	Na2CO3	1.0	1.0	Cp*Ir@CTF	Ir	no	Air	0.5	125	12	69	0	138.0		2021	True	12	[120,130)	69
10.1016/j.jcat.2021.02.030	aniline	MeOH	1.0	37.05	37.05	Cs2CO3	1.0	0.5	Cp*Ir@CTF	Ir	no	Air	0.5	125	12	57	0	114.0		2021	False	12	[120,130)	57
10.1016/j.jcat.2021.02.030	aniline	MeOH	1.0	37.05	37.05	Cs2CO3	1.0	1.0	Cp*Ir@CTF	Ir	no	Air	0.5	115	12	68	0	136.0		2021	True	11	[110,120)	68
10.1016/j.jcat.2021.02.030	aniline	MeOH	1.0	37.05	37.05	Cs2CO3	1.0	1.0	Cp*Ir@CTF	Ir	no	Air	0.5	105	12	42	0	84.0		2021	False	10	[100,110)	42
10.1016/j.jcat.2021.02.030	aniline	MeOH	1.0	37.05	37.05	no base	0.0	0.0	Cp*Ir@CTF	Ir	no	Air	0.5	125	12	0	0	0.0		2021	False	12	[120,130)	0
10.1016/j.jcat.2021.02.030	aniline	MeOH	1.0	37.05	37.05	Cs2CO3	1.0	1.0	no		no	Air		125	12	0	0			2021	False	12	[120,130)	0
10.1016/j.jcat.2021.02.030	 benzenesulfonamide 	MeOH	1.0	37.05	37.05	Cs2CO3	1.0	1.0	Cp*Ir@CTF	Ir	no	Air	0.5	125	12	90	0	180.0		2021	True	12	[120,130)	90
10.1021/acs.joc.1c01185	aniline	MeOH	1.0	24.7	24.7	KOH	0.5	0.5	Ru_9	Ru	no	Air	1.0	135	48	50	0	50.0		2021	False	13	[130,140)	50
10.1021/acs.joc.1c01185	aniline	MeOH	1.0	24.7	24.7	KOH	1.0	1.0	Ru_9	Ru	no	Air	1.0	135	48	70	0	70.0		2021	True	13	[130,140)	70
10.1021/acs.joc.1c01185	aniline	MeOH	1.0	24.7	24.7	KOH	2.0	2.0	Ru_9	Ru	no	Air	1.0	135	48	95	0	95.0		2021	True	13	[130,140)	95
10.1021/acs.joc.1c01185	aniline	MeOH	1.0	24.7	24.7	tBuOK	1.0	1.0	Ru_9	Ru	no	Air	1.0	135	48	96	0	96.0		2021	True	13	[130,140)	96
10.1021/acs.joc.1c01185	aniline	MeOH	1.0	24.7	24.7	tBuOK	1.0	1.0	Ru_9	Ru	no	Air	1.0	135	36	95	0	95.0		2021	True	13	[130,140)	95
10.1021/acs.joc.1c01185	aniline	MeOH	1.0	24.7	24.7	tBuOK	0.5	0.5	Ru_9	Ru	no	Air	1.0	135	48	40	0	40.0		2021	False	13	[130,140)	40
10.1021/acs.joc.1c01185	aniline	MeOH	1.0	24.7	24.7	tBuOK	1.0	1.0	Ru_9	Ru	no	Air	1.0	135	24	62	0	62.0		2021	False	13	[130,140)	62
10.1021/acs.joc.1c01185	aniline	MeOH	1.0	24.7	24.7	tBuONa	1.0	1.0	Ru_9	Ru	no	Air	1.0	135	36	65	0	65.0		2021	False	13	[130,140)	65
10.1021/acs.joc.1c01185	aniline	MeOH	1.0	24.7	24.7	K2CO3	1.0	1.0	Ru_9	Ru	no	Air	1.0	135	36	0	0	0.0		2021	False	13	[130,140)	0
10.1021/acs.joc.1c01185	aniline	MeOH	1.0	24.7	24.7	Na2CO3	1.0	1.0	Ru_9	Ru	no	Air	1.0	135	36	0	0	0.0		2021	False	13	[130,140)	0
10.1021/acs.joc.1c01185	aniline	MeOH	1.0	24.7	24.7	tBuOK	1.0	1.0	Ru_9	Ru	no	Air	0.5	135	48	55	0	110.0		2021	False	13	[130,140)	55
10.1021/acs.orglett.2c03595	nitroarene	PhMe	1.0	6.18	6.18	Cs2CO3	0.5	0.5	MnBr(CO)5	Mn	3 mol% bis(2-(diphenylphosphaneyl)ethyl)amine	Ar	3.0	120	24	23	0	7.666666666666667		2022	False	12	[120,130)	23
10.1021/acs.orglett.2c03595	nitroarene	PhMe	1.0	6.18	6.18	Cs2CO3	0.5	0.5	MnBr(CO)5	Mn	3 mol% bis(2-(diphenylphosphaneyl)ethyl)amine	Ar	3.0	140	24	71	0	23.666666666666668		2022	True	14	[140,150)	71
10.1021/acs.orglett.2c03595	nitroarene	PhMe	1.0	6.18	6.18	Cs2CO3	0.5	0.5	MnBr(CO)5	Mn	3 mol% bis(2-(diphenylphosphaneyl)ethyl)amine	Ar	3.0	145	24	80	0	26.666666666666668		2022	True	14	[140,150)	80
